"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","12:02:11"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","   500mA","   500mA","   500mA"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
 1695,  2025/12/19,12:01:40,5.1582E+00,5.7268E+00,5.1559E+00,5.1559E+00,154.16E-03,24.576E-03,26.715E-03,24.052E-03,24.052E-03,5.0508E-03,124.27E-03,126.77E-03,25.072E-03,0.9802E+00,11.41E+00,Error,NAN,5.2263E+00,5.0910E+00,41.119E-03,1.2474E-03,1.013E+00,1.673E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-799.67E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,31.567E-06,0.00E-03,109.93E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-68.964E-03,6.0713E-03,-5.7680E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1696,  2025/12/19,12:01:40,5.1588E+00,5.7276E+00,5.1566E+00,5.1566E+00,150.17E-03,24.591E-03,26.719E-03,24.055E-03,24.054E-03,5.1086E-03,124.29E-03,126.86E-03,25.415E-03,0.9797E+00,11.56E+00,Error,NAN,5.2279E+00,5.0878E+00,41.677E-03,-3.2731E-03,1.013E+00,1.695E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0560E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-6.8993E-06,0.00E-03,526.41E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-61.019E-03,7.5957E-03,-6.2253E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1697,  2025/12/19,12:01:41,5.1590E+00,5.7276E+00,5.1566E+00,5.1566E+00,154.17E-03,24.594E-03,26.706E-03,24.044E-03,24.044E-03,5.1719E-03,124.24E-03,126.88E-03,25.746E-03,0.9792E+00,11.71E+00,Error,NAN,5.2358E+00,5.0878E+00,42.490E-03,790.24E-06,1.015E+00,1.728E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1133E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-14.490E-06,0.00E-03,362.19E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-61.019E-03,6.0205E-03,-5.9713E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1698,  2025/12/19,12:01:41,5.1583E+00,5.7270E+00,5.1561E+00,5.1561E+00,150.16E-03,24.551E-03,26.653E-03,23.996E-03,23.996E-03,5.1927E-03,123.98E-03,126.64E-03,25.822E-03,0.9790E+00,11.76E+00,Error,NAN,5.2406E+00,5.0878E+00,44.166E-03,-835.08E-06,1.016E+00,1.799E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1548E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-6.2633E-06,0.00E-03,166.32E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-61.019E-03,5.9189E-03,-6.7334E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1699,  2025/12/19,12:01:41,5.1575E+00,5.7261E+00,5.1553E+00,5.1553E+00,150.06E-03,24.485E-03,26.682E-03,24.022E-03,24.022E-03,4.7380E-03,124.09E-03,126.28E-03,23.399E-03,0.9827E+00,10.68E+00,Error,NAN,5.2326E+00,5.0814E+00,41.525E-03,-631.92E-06,1.015E+00,1.696E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3294E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-10.325E-06,0.00E-03,338.42E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-57.841E-03,5.9697E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1700,  2025/12/19,12:01:41,5.1578E+00,5.7263E+00,5.1555E+00,5.1555E+00,154.12E-03,24.513E-03,26.692E-03,24.031E-03,24.031E-03,4.8342E-03,124.12E-03,126.43E-03,24.040E-03,0.9818E+00,10.96E+00,Error,NAN,5.2326E+00,5.0958E+00,42.947E-03,-1.0382E-03,1.015E+00,1.752E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1047E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-26.169E-06,0.00E-03,162.62E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-57.841E-03,6.4270E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1701,  2025/12/19,12:01:41,5.1580E+00,5.7266E+00,5.1558E+00,5.1558E+00,150.12E-03,24.525E-03,26.693E-03,24.032E-03,24.032E-03,4.8917E-03,124.16E-03,126.50E-03,24.236E-03,0.9815E+00,11.05E+00,Error,NAN,5.2294E+00,5.0910E+00,42.592E-03,485.49E-06,1.014E+00,1.737E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1619E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-8.9942E-06,0.00E-03,501.23E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-56.252E-03,7.9006E-03,-6.9367E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1702,  2025/12/19,12:01:41,5.1592E+00,5.7279E+00,5.1569E+00,5.1569E+00,154.14E-03,24.563E-03,26.663E-03,24.005E-03,24.005E-03,5.2032E-03,124.02E-03,126.73E-03,26.055E-03,0.9786E+00,11.86E+00,Error,NAN,5.2390E+00,5.0862E+00,42.896E-03,739.45E-06,1.015E+00,1.746E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-975.56E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,11.404E-06,0.00E-03,133.49E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-64.197E-03,6.2746E-03,-7.0891E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1703,  2025/12/19,12:01:41,5.1590E+00,5.7278E+00,5.1568E+00,5.1568E+00,150.19E-03,24.555E-03,26.660E-03,24.002E-03,24.002E-03,5.1822E-03,124.01E-03,126.68E-03,25.851E-03,0.9790E+00,11.77E+00,Error,NAN,5.2485E+00,5.0767E+00,42.744E-03,-73.212E-06,1.017E+00,1.741E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3429E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,8.7431E-06,0.00E-03,380.08E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-65.786E-03,5.6140E-03,-6.5810E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1704,  2025/12/19,12:01:41,5.1589E+00,5.7276E+00,5.1566E+00,5.1566E+00,154.17E-03,24.627E-03,26.752E-03,24.085E-03,24.084E-03,5.1441E-03,124.42E-03,127.05E-03,25.744E-03,0.9793E+00,11.69E+00,Error,NAN,5.2326E+00,5.0958E+00,41.627E-03,-1.2414E-03,1.014E+00,1.690E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1401E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,30.514E-06,0.00E-03,-59.243E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-62.608E-03,5.8681E-03,-5.8696E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1705,  2025/12/19,12:01:41,5.1592E+00,5.7280E+00,5.1570E+00,5.1570E+00,150.19E-03,24.604E-03,26.711E-03,24.049E-03,24.049E-03,5.1998E-03,124.23E-03,126.94E-03,26.096E-03,0.9786E+00,11.86E+00,Error,NAN,5.2374E+00,5.0926E+00,42.998E-03,-581.13E-06,1.015E+00,1.748E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-937.33E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,19.212E-06,0.00E-03,111.57E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-68.964E-03,6.6302E-03,-7.0383E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1706,  2025/12/19,12:01:42,5.1591E+00,5.7278E+00,5.1568E+00,5.1568E+00,154.15E-03,24.567E-03,26.666E-03,24.008E-03,24.008E-03,5.2095E-03,124.05E-03,126.74E-03,25.981E-03,0.9788E+00,11.83E+00,Error,NAN,5.2342E+00,5.0942E+00,44.725E-03,688.66E-06,1.015E+00,1.821E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0858E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,44.165E-06,0.00E-03,199.56E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-62.608E-03,5.8681E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1707,  2025/12/19,12:01:42,5.1592E+00,5.7280E+00,5.1570E+00,5.1570E+00,150.17E-03,24.594E-03,26.705E-03,24.043E-03,24.043E-03,5.1743E-03,124.20E-03,126.88E-03,25.938E-03,0.9789E+00,11.80E+00,Error,NAN,5.2294E+00,5.0958E+00,42.846E-03,-885.88E-06,1.014E+00,1.742E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-954.54E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,37.639E-06,0.00E-03,537.77E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-64.197E-03,6.1221E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1708,  2025/12/19,12:01:42,5.1591E+00,5.7277E+00,5.1568E+00,5.1568E+00,154.20E-03,24.600E-03,26.708E-03,24.045E-03,24.045E-03,5.1928E-03,124.27E-03,126.91E-03,25.778E-03,0.9792E+00,11.72E+00,Error,NAN,5.2501E+00,5.0846E+00,41.373E-03,-276.38E-06,1.018E+00,1.682E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0365E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-11.200E-06,0.00E-03,84.767E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-61.019E-03,5.9189E-03,-6.2761E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1709,  2025/12/19,12:01:42,5.1590E+00,5.7278E+00,5.1568E+00,5.1568E+00,150.19E-03,24.593E-03,26.707E-03,24.045E-03,24.045E-03,5.1627E-03,124.22E-03,126.87E-03,25.836E-03,0.9790E+00,11.75E+00,Error,NAN,5.2390E+00,5.0878E+00,42.642E-03,-581.13E-06,1.016E+00,1.734E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1456E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,37.564E-06,0.00E-03,270.42E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-67.375E-03,6.0205E-03,-7.2416E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1710,  2025/12/19,12:01:42,5.1588E+00,5.7274E+00,5.1565E+00,5.1565E+00,154.17E-03,24.628E-03,26.726E-03,24.062E-03,24.062E-03,5.2526E-03,124.32E-03,127.05E-03,26.223E-03,0.9785E+00,11.91E+00,Error,NAN,5.2358E+00,5.0735E+00,43.963E-03,28.371E-06,1.015E+00,1.785E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0546E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,23.883E-06,0.00E-03,-199.65E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-59.430E-03,6.8843E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1711,  2025/12/19,12:01:42,5.1588E+00,5.7276E+00,5.1566E+00,5.1566E+00,150.16E-03,24.572E-03,26.691E-03,24.031E-03,24.030E-03,5.1315E-03,124.15E-03,126.76E-03,25.584E-03,0.9794E+00,11.64E+00,Error,NAN,5.2310E+00,5.0878E+00,43.557E-03,-1.8509E-03,1.014E+00,1.773E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-951.87E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,36.324E-06,0.00E-03,412.82E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-70.553E-03,5.9189E-03,-6.4286E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1712,  2025/12/19,12:01:42,5.1589E+00,5.7275E+00,5.1566E+00,5.1566E+00,154.11E-03,24.539E-03,26.645E-03,23.989E-03,23.989E-03,5.1670E-03,123.96E-03,126.60E-03,25.704E-03,0.9792E+00,11.71E+00,Error,NAN,5.2326E+00,5.0894E+00,43.049E-03,231.54E-06,1.014E+00,1.754E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0169E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,29.079E-06,0.00E-03,318.61E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-56.252E-03,7.7989E-03,-6.4286E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1713,  2025/12/19,12:01:43,5.1479E+00,5.7153E+00,5.1456E+00,5.1456E+00,153.81E-03,24.397E-03,26.646E-03,23.990E-03,23.990E-03,4.4388E-03,123.66E-03,125.59E-03,21.937E-03,0.9846E+00,10.06E+00,Error,NAN,5.2215E+00,5.0846E+00,39.189E-03,5.2599E-03,1.014E+00,1.606E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-815.36E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-1.4193E-06,0.00E-03,405.88E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-54.663E-03,5.6648E-03,-5.5648E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1714,  2025/12/19,12:01:43,5.1474E+00,5.7149E+00,5.1453E+00,5.1453E+00,149.78E-03,24.391E-03,26.650E-03,23.994E-03,23.994E-03,4.3873E-03,123.68E-03,125.55E-03,21.601E-03,0.9851E+00,9.91E+00,Error,NAN,5.2119E+00,5.0798E+00,41.677E-03,3.2282E-03,1.013E+00,1.709E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4771E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-12.858E-06,0.00E-03,192.74E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-61.019E-03,5.6648E-03,-6.5302E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1715,  2025/12/19,12:01:43,5.1478E+00,5.7152E+00,5.1455E+00,5.1455E+00,153.70E-03,24.348E-03,26.596E-03,23.945E-03,23.945E-03,4.4106E-03,123.47E-03,125.34E-03,21.563E-03,0.9851E+00,9.91E+00,Error,NAN,5.2167E+00,5.0846E+00,39.900E-03,5.6662E-03,1.013E+00,1.639E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4908E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-1.8747E-06,0.00E-03,462.19E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-64.197E-03,6.6811E-03,-6.5302E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1716,  2025/12/19,12:01:43,5.1479E+00,5.7155E+00,5.1457E+00,5.1457E+00,149.77E-03,24.404E-03,26.648E-03,23.992E-03,23.992E-03,4.4650E-03,123.70E-03,125.63E-03,21.943E-03,0.9846E+00,10.06E+00,Error,NAN,5.2167E+00,5.0735E+00,41.474E-03,4.2949E-03,1.013E+00,1.700E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0612E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,34.411E-06,0.00E-03,-187.24E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,70.870E-03,-61.019E-03,5.7156E-03,-6.1745E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1717,  2025/12/19,12:01:43,5.1481E+00,5.7156E+00,5.1458E+00,5.1458E+00,153.80E-03,24.287E-03,26.521E-03,23.877E-03,23.877E-03,4.4410E-03,123.12E-03,125.03E-03,21.766E-03,0.9847E+00,10.03E+00,Error,NAN,5.2247E+00,5.0862E+00,38.833E-03,5.6662E-03,1.015E+00,1.599E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0800E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-21.820E-06,0.00E-03,303.84E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-54.663E-03,6.0713E-03,-8.9184E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1718,  2025/12/19,12:01:43,5.1520E+00,5.7200E+00,5.1498E+00,5.1498E+00,150.09E-03,24.487E-03,26.677E-03,24.018E-03,24.017E-03,4.7746E-03,123.92E-03,126.16E-03,23.670E-03,0.9822E+00,10.81E+00,Error,NAN,5.2263E+00,5.0814E+00,42.744E-03,-1.9525E-03,1.014E+00,1.746E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-973.26E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-12.783E-06,0.00E-03,133.63E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-67.375E-03,6.1221E-03,-5.6664E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1719,  2025/12/19,12:01:44,5.1590E+00,5.7277E+00,5.1567E+00,5.1567E+00,154.17E-03,24.535E-03,26.643E-03,23.987E-03,23.986E-03,5.1610E-03,123.94E-03,126.58E-03,25.705E-03,0.9792E+00,11.72E+00,Error,NAN,5.2310E+00,5.0926E+00,42.338E-03,-3.9842E-03,1.014E+00,1.726E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-779.77E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-62.288E-06,0.00E-03,910.81E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-59.430E-03,6.3762E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1720,  2025/12/19,12:01:44,5.1598E+00,5.7287E+00,5.1576E+00,5.1576E+00,150.21E-03,24.566E-03,26.674E-03,24.015E-03,24.015E-03,5.1729E-03,124.09E-03,126.75E-03,25.838E-03,0.9790E+00,11.76E+00,Error,NAN,5.2374E+00,5.0862E+00,41.627E-03,-1.6477E-03,1.015E+00,1.695E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3732E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-27.485E-06,0.00E-03,230.77E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,72.459E-03,-59.430E-03,6.0713E-03,-6.8859E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1721,  2025/12/19,12:01:44,5.1591E+00,5.7278E+00,5.1568E+00,5.1568E+00,154.19E-03,24.584E-03,26.691E-03,24.031E-03,24.030E-03,5.1890E-03,124.16E-03,126.83E-03,25.893E-03,0.9789E+00,11.78E+00,Error,NAN,5.2374E+00,5.0926E+00,43.353E-03,-936.67E-06,1.015E+00,1.763E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-839.14E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-60.897E-06,0.00E-03,326.87E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-62.608E-03,5.6648E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1722,  2025/12/19,12:01:44,5.1584E+00,5.7272E+00,5.1562E+00,5.1562E+00,150.21E-03,24.546E-03,26.664E-03,24.006E-03,24.006E-03,5.1238E-03,124.02E-03,126.62E-03,25.546E-03,0.9794E+00,11.64E+00,Error,NAN,5.2263E+00,5.0767E+00,43.353E-03,587.08E-06,1.013E+00,1.766E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-859.78E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-64.563E-06,0.00E-03,213.68E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-56.252E-03,6.5286E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1723,  2025/12/19,12:01:44,5.1575E+00,5.7260E+00,5.1552E+00,5.1552E+00,154.16E-03,24.556E-03,26.705E-03,24.043E-03,24.043E-03,4.9916E-03,124.19E-03,126.64E-03,24.804E-03,0.9806E+00,11.29E+00,Error,NAN,5.2310E+00,5.0910E+00,42.338E-03,688.66E-06,1.014E+00,1.724E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2729E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-39.139E-06,0.00E-03,366.20E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-64.197E-03,6.3762E-03,-6.7334E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1724,  2025/12/19,12:01:44,5.1573E+00,5.7259E+00,5.1551E+00,5.1551E+00,150.14E-03,24.537E-03,26.702E-03,24.040E-03,24.040E-03,4.9113E-03,124.16E-03,126.54E-03,24.429E-03,0.9812E+00,11.13E+00,Error,NAN,5.2294E+00,5.0894E+00,42.896E-03,536.29E-06,1.014E+00,1.748E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1526E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-39.012E-06,0.00E-03,109.91E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-56.252E-03,5.9189E-03,-5.6664E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
 1725,  2025/12/19,12:01:44,5.1561E+00,5.7244E+00,5.1538E+00,5.1538E+00,153.97E-03,24.435E-03,26.703E-03,24.041E-03,24.041E-03,4.3744E-03,124.13E-03,125.99E-03,21.557E-03,0.9853E+00,9.85E+00,Error,NAN,5.2342E+00,5.0926E+00,40.763E-03,3.2282E-03,1.015E+00,1.668E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0586E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,6.9290E-06,0.00E-03,403.21E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-59.430E-03,6.1729E-03,-7.9021E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
