"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2026/03/17"
"Time","10:46:33"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","300V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","     10A","      1A","     10A"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
  438,  2026/03/17,10:46:04,123.51E+00,124.24E+00,111.86E+00,32.767E-03,123.51E+00,9.1053E+00,8.9567E+00,8.0639E+00,849.04E-06,9.1053E+00,-1.1212E+03,1.1246E+03,-87.202E+00,-0.9970E+00,-175.55E+00,50.015E+00,NAN,173.68E+00,-173.58E+00,13.569E+00,-13.561E+00,1.406E+00,1.490E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.930E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,115.73E-06,0.0000E+00,-4.0878E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,76.953E-03,-105.79E-03,6.8354E-03,-6.4777E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  439,  2026/03/17,10:46:04,123.41E+00,124.13E+00,111.76E+00,32.254E-03,123.41E+00,9.1221E+00,8.9737E+00,8.0792E+00,913.82E-06,9.1221E+00,-1.1224E+03,1.1257E+03,-86.948E+00,-0.9970E+00,-175.57E+00,50.023E+00,NAN,173.56E+00,-173.48E+00,13.578E+00,-13.572E+00,1.406E+00,1.488E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.160E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,102.89E-06,0.0000E+00,-4.0961E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,80.131E-03,-97.841E-03,6.6322E-03,-6.0711E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  440,  2026/03/17,10:46:04,123.41E+00,124.16E+00,111.78E+00,36.653E-03,123.41E+00,9.1124E+00,8.9656E+00,8.0719E+00,2.7672E-03,9.1124E+00,-1.1212E+03,1.1245E+03,-87.019E+00,-0.9970E+00,-175.56E+00,50.010E+00,NAN,173.52E+00,-173.58E+00,13.578E+00,-13.568E+00,1.407E+00,1.490E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.783E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,65.199E-06,0.0000E+00,-2.5107E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,88.076E-03,-102.61E-03,6.2257E-03,-6.4777E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  441,  2026/03/17,10:46:04,123.30E+00,124.04E+00,111.68E+00,46.108E-03,123.30E+00,9.1108E+00,8.9640E+00,8.0705E+00,2.4068E-03,9.1108E+00,-1.1200E+03,1.1233E+03,-86.804E+00,-0.9970E+00,-175.57E+00,50.013E+00,NAN,173.46E+00,-173.45E+00,13.575E+00,-13.577E+00,1.407E+00,1.490E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.050E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,64.142E-06,0.0000E+00,-3.1784E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,88.076E-03,-113.73E-03,6.3273E-03,-6.0711E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  442,  2026/03/17,10:46:04,123.37E+00,124.14E+00,111.77E+00,29.488E-03,123.37E+00,9.1309E+00,8.9853E+00,8.0896E+00,2.5959E-03,9.1309E+00,-1.1232E+03,1.1265E+03,-86.970E+00,-0.9970E+00,-175.57E+00,50.007E+00,NAN,173.62E+00,-173.55E+00,13.614E+00,-13.605E+00,1.407E+00,1.491E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.227E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,89.311E-06,0.0000E+00,-3.0673E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,83.309E-03,-110.55E-03,6.3273E-03,-5.9695E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  443,  2026/03/17,10:46:05,123.48E+00,124.22E+00,111.83E+00,34.681E-03,123.48E+00,9.1372E+00,8.9890E+00,8.0930E+00,1.6934E-03,9.1372E+00,-1.1249E+03,1.1283E+03,-87.106E+00,-0.9970E+00,-175.57E+00,50.011E+00,NAN,173.81E+00,-173.74E+00,13.622E+00,-13.611E+00,1.408E+00,1.491E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.942E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,35.251E-06,0.0000E+00,-2.7375E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,76.953E-03,-97.841E-03,5.9208E-03,-6.4777E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  444,  2026/03/17,10:46:05,123.46E+00,124.19E+00,111.81E+00,37.695E-03,123.46E+00,9.1477E+00,8.9993E+00,8.1022E+00,2.0805E-03,9.1477E+00,-1.1260E+03,1.1294E+03,-87.029E+00,-0.9970E+00,-175.58E+00,50.011E+00,NAN,173.87E+00,-173.87E+00,13.635E+00,-13.632E+00,1.408E+00,1.490E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.944E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,67.186E-06,0.0000E+00,-2.2322E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,75.364E-03,-108.96E-03,6.2257E-03,-6.4777E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  445,  2026/03/17,10:46:05,123.50E+00,124.23E+00,111.84E+00,32.586E-03,123.50E+00,9.0944E+00,8.9450E+00,8.0533E+00,-4.5386E-03,9.0944E+00,-1.1198E+03,1.1232E+03,-87.113E+00,-0.9970E+00,-175.55E+00,50.020E+00,NAN,173.91E+00,-173.80E+00,13.720E+00,-13.658E+00,1.408E+00,1.509E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.048E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,82.464E-06,0.0000E+00,-3.6007E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,78.542E-03,-97.841E-03,6.4289E-03,-6.3760E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  446,  2026/03/17,10:46:05,123.50E+00,124.21E+00,111.83E+00,51.699E-03,123.50E+00,9.0741E+00,8.9241E+00,8.0345E+00,3.2295E-03,9.0741E+00,-1.1172E+03,1.1206E+03,-87.274E+00,-0.9970E+00,-175.53E+00,50.019E+00,NAN,173.84E+00,-173.87E+00,13.541E+00,-13.542E+00,1.408E+00,1.492E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.683E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,123.79E-06,0.0000E+00,-3.6157E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,80.131E-03,-113.73E-03,7.2419E-03,-7.5955E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  447,  2026/03/17,10:46:06,123.58E+00,124.30E+00,111.91E+00,46.449E-03,123.58E+00,9.0652E+00,8.9155E+00,8.0268E+00,1.9595E-03,9.0652E+00,-1.1169E+03,1.1203E+03,-87.424E+00,-0.9970E+00,-175.52E+00,50.017E+00,NAN,173.87E+00,-173.90E+00,13.548E+00,-13.552E+00,1.407E+00,1.495E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.697E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,102.83E-06,0.0000E+00,-3.3467E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,88.076E-03,-107.37E-03,6.4289E-03,-5.8679E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  448,  2026/03/17,10:46:06,123.44E+00,124.15E+00,111.78E+00,101.45E-03,123.44E+00,9.1141E+00,8.9632E+00,8.0697E+00,28.972E-03,9.1140E+00,-1.1215E+03,1.1251E+03,-90.205E+00,-0.9968E+00,-175.40E+00,50.016E+00,NAN,174.13E+00,-174.06E+00,14.011E+00,-14.308E+00,1.411E+00,1.570E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.781E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,153.42E-06,0.0000E+00,-3.9926E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,88.076E-03,-101.02E-03,6.9371E-03,-6.2744E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  449,  2026/03/17,10:46:06,122.52E+00,123.25E+00,110.97E+00,45.579E-03,122.52E+00,9.6367E+00,9.4917E+00,8.5455E+00,2.5873E-03,9.6367E+00,-1.1777E+03,1.1807E+03,-84.292E+00,-0.9974E+00,-175.91E+00,50.014E+00,NAN,172.54E+00,-172.43E+00,14.341E+00,-14.335E+00,1.408E+00,1.488E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.043E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,127.88E-06,0.0000E+00,-3.6780E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,80.131E-03,-97.841E-03,6.4289E-03,-5.8679E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  450,  2026/03/17,10:46:06,122.46E+00,123.17E+00,110.90E+00,44.176E-03,122.46E+00,9.6671E+00,9.5206E+00,8.5716E+00,1.8756E-03,9.6671E+00,-1.1809E+03,1.1839E+03,-84.174E+00,-0.9975E+00,-175.92E+00,50.020E+00,NAN,172.51E+00,-172.43E+00,14.367E+00,-14.375E+00,1.409E+00,1.487E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.324E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,119.22E-06,0.0000E+00,-3.7198E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,78.542E-03,-113.73E-03,6.5306E-03,-6.0711E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  451,  2026/03/17,10:46:06,122.43E+00,123.15E+00,110.88E+00,43.894E-03,122.43E+00,9.6693E+00,9.5240E+00,8.5746E+00,4.1202E-03,9.6693E+00,-1.1808E+03,1.1838E+03,-84.284E+00,-0.9975E+00,-175.92E+00,50.012E+00,NAN,172.41E+00,-172.40E+00,14.408E+00,-14.399E+00,1.408E+00,1.490E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.134E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,171.32E-06,0.0000E+00,-4.9880E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,89.665E-03,-104.20E-03,6.3273E-03,-6.4777E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  452,  2026/03/17,10:46:07,122.46E+00,123.18E+00,110.90E+00,48.566E-03,122.46E+00,9.6734E+00,9.5273E+00,8.5776E+00,1.2922E-03,9.6734E+00,-1.1816E+03,1.1846E+03,-84.337E+00,-0.9975E+00,-175.92E+00,50.014E+00,NAN,172.51E+00,-172.50E+00,14.416E+00,-14.415E+00,1.409E+00,1.490E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.989E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,123.48E-06,0.0000E+00,-4.8285E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,89.665E-03,-93.074E-03,6.1240E-03,-5.5630E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  453,  2026/03/17,10:46:08,122.00E+00,122.73E+00,110.49E+00,40.299E-03,122.00E+00,9.8601E+00,9.7170E+00,8.7484E+00,4.1804E-03,9.8601E+00,-1.2000E+03,1.2029E+03,-83.340E+00,-0.9976E+00,-176.03E+00,50.012E+00,NAN,171.74E+00,-171.76E+00,14.678E+00,-14.673E+00,1.408E+00,1.489E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.065E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,124.87E-06,0.0000E+00,-4.2569E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,83.309E-03,-99.430E-03,6.1240E-03,-5.5630E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  454,  2026/03/17,10:46:08,121.93E+00,122.66E+00,110.43E+00,20.399E-03,121.93E+00,9.8454E+00,9.7018E+00,8.7347E+00,-6.7889E-03,9.8454E+00,-1.1976E+03,1.2005E+03,-83.026E+00,-0.9976E+00,-176.03E+00,50.015E+00,NAN,172.06E+00,-171.92E+00,14.652E+00,-14.648E+00,1.411E+00,1.488E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.971E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,111.14E-06,0.0000E+00,-2.6732E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,73.774E-03,-104.20E-03,5.9208E-03,-6.6809E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  455,  2026/03/17,10:46:08,123.41E+00,124.15E+00,111.78E+00,35.775E-03,123.41E+00,9.1545E+00,9.0066E+00,8.1088E+00,-3.6209E-03,9.1545E+00,-1.1264E+03,1.1298E+03,-87.302E+00,-0.9970E+00,-175.57E+00,50.021E+00,NAN,173.75E+00,-173.74E+00,13.769E+00,-13.743E+00,1.408E+00,1.504E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.135E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,65.085E-06,0.0000E+00,-2.0651E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,84.898E-03,-101.02E-03,5.5143E-03,-5.8679E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  456,  2026/03/17,10:46:08,123.58E+00,124.32E+00,111.92E+00,40.461E-03,123.58E+00,9.0717E+00,8.9230E+00,8.0335E+00,-19.506E-06,9.0717E+00,-1.1177E+03,1.1211E+03,-87.514E+00,-0.9969E+00,-175.52E+00,50.020E+00,NAN,174.07E+00,-173.83E+00,13.573E+00,-13.564E+00,1.409E+00,1.496E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.170E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,98.494E-06,0.0000E+00,-3.5151E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,78.542E-03,-102.61E-03,6.4289E-03,-6.3760E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  457,  2026/03/17,10:46:08,123.67E+00,124.41E+00,112.00E+00,46.519E-03,123.67E+00,9.0427E+00,8.8938E+00,8.0073E+00,24.338E-06,9.0427E+00,-1.1148E+03,1.1183E+03,-87.611E+00,-0.9969E+00,-175.51E+00,50.015E+00,NAN,174.19E+00,-174.09E+00,13.523E+00,-13.514E+00,1.409E+00,1.495E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.663E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,92.867E-06,0.0000E+00,-3.2505E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,84.898E-03,-99.430E-03,6.1240E-03,-5.9695E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  458,  2026/03/17,10:46:09,124.01E+00,124.76E+00,112.32E+00,40.655E-03,124.01E+00,8.8345E+00,8.6854E+00,7.8196E+00,2.0202E-03,8.8345E+00,-1.0920E+03,1.0956E+03,-88.492E+00,-0.9967E+00,-175.37E+00,50.019E+00,NAN,174.80E+00,-174.66E+00,13.257E+00,-13.251E+00,1.410E+00,1.501E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.186E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,159.51E-06,0.0000E+00,-4.1718E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,78.542E-03,-107.37E-03,5.7175E-03,-6.2744E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  459,  2026/03/17,10:46:09,124.17E+00,124.91E+00,112.46E+00,54.522E-03,124.17E+00,8.8346E+00,8.6850E+00,7.8192E+00,3.3879E-03,8.8346E+00,-1.0934E+03,1.0970E+03,-88.864E+00,-0.9967E+00,-175.35E+00,50.025E+00,NAN,174.93E+00,-174.76E+00,13.427E+00,-13.336E+00,1.409E+00,1.520E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.012E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,126.51E-06,0.0000E+00,-3.9216E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,83.309E-03,-102.61E-03,6.7338E-03,-6.6809E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  460,  2026/03/17,10:46:10,124.13E+00,124.86E+00,112.42E+00,45.476E-03,124.13E+00,8.8666E+00,8.7171E+00,7.8481E+00,489.68E-06,8.8666E+00,-1.0970E+03,1.1006E+03,-88.581E+00,-0.9968E+00,-175.38E+00,50.020E+00,NAN,174.93E+00,-174.85E+00,13.262E+00,-13.262E+00,1.409E+00,1.496E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.120E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,128.02E-06,0.0000E+00,-4.5336E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,84.898E-03,-110.55E-03,7.0387E-03,-6.0711E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  461,  2026/03/17,10:46:10,124.15E+00,124.89E+00,112.44E+00,41.917E-03,124.15E+00,8.8581E+00,8.7085E+00,7.8404E+00,1.1843E-03,8.8581E+00,-1.0961E+03,1.0997E+03,-88.633E+00,-0.9967E+00,-175.38E+00,50.025E+00,NAN,174.83E+00,-174.79E+00,13.244E+00,-13.243E+00,1.408E+00,1.495E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.176E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,158.65E-06,0.0000E+00,-4.5637E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,75.364E-03,-93.074E-03,6.0224E-03,-6.3760E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  462,  2026/03/17,10:46:10,124.08E+00,124.84E+00,112.39E+00,35.833E-03,124.08E+00,8.8617E+00,8.7135E+00,7.8449E+00,1.1617E-03,8.8617E+00,-1.0960E+03,1.0996E+03,-88.520E+00,-0.9968E+00,-175.38E+00,50.029E+00,NAN,174.80E+00,-174.72E+00,13.256E+00,-13.250E+00,1.409E+00,1.496E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.841E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,161.53E-06,0.0000E+00,-4.1567E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,91.254E-03,-110.55E-03,6.2257E-03,-7.2907E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  463,  2026/03/17,10:46:10,123.87E+00,124.61E+00,112.19E+00,49.590E-03,123.87E+00,8.9338E+00,8.7861E+00,7.9102E+00,8.2895E-03,8.9338E+00,-1.1031E+03,1.1066E+03,-88.311E+00,-0.9968E+00,-175.42E+00,50.025E+00,NAN,174.51E+00,-174.41E+00,13.441E+00,-13.434E+00,1.409E+00,1.504E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.044E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,210.55E-06,0.0000E+00,-4.8224E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,73.774E-03,-97.841E-03,6.4289E-03,-6.2744E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  464,  2026/03/17,10:46:11,123.78E+00,124.52E+00,112.11E+00,46.742E-03,123.78E+00,8.9719E+00,8.8248E+00,7.9451E+00,1.6352E-03,8.9719E+00,-1.1070E+03,1.1105E+03,-87.706E+00,-0.9969E+00,-175.47E+00,50.029E+00,NAN,174.38E+00,-174.28E+00,13.421E+00,-13.428E+00,1.409E+00,1.497E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.018E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,183.14E-06,0.0000E+00,-4.8596E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,78.542E-03,-101.02E-03,6.7338E-03,-5.8679E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  465,  2026/03/17,10:46:11,123.80E+00,124.54E+00,112.12E+00,41.893E-03,123.80E+00,8.9712E+00,8.8237E+00,7.9441E+00,2.7553E-03,8.9712E+00,-1.1071E+03,1.1106E+03,-87.865E+00,-0.9969E+00,-175.46E+00,50.024E+00,NAN,174.54E+00,-174.31E+00,13.444E+00,-13.441E+00,1.410E+00,1.499E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-10.733E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,210.46E-06,0.0000E+00,-4.1217E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,83.309E-03,-97.841E-03,7.1403E-03,-6.0711E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  466,  2026/03/17,10:46:11,123.55E+00,124.29E+00,111.90E+00,28.967E-03,123.55E+00,9.0670E+00,8.9205E+00,8.0313E+00,-3.3691E-03,9.0670E+00,-1.1168E+03,1.1202E+03,-87.174E+00,-0.9970E+00,-175.54E+00,50.027E+00,NAN,174.07E+00,-174.12E+00,13.617E+00,-13.611E+00,1.409E+00,1.502E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.107E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,126.56E-06,0.0000E+00,-4.2064E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,83.309E-03,-99.430E-03,7.7501E-03,-6.1728E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  467,  2026/03/17,10:46:11,123.48E+00,124.23E+00,111.84E+00,47.238E-03,123.48E+00,9.0150E+00,8.8684E+00,7.9843E+00,2.4454E-03,9.0150E+00,-1.1098E+03,1.1132E+03,-87.190E+00,-0.9969E+00,-175.51E+00,50.023E+00,NAN,174.00E+00,-173.93E+00,13.510E+00,-13.516E+00,1.409E+00,1.499E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.176E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,107.75E-06,0.0000E+00,-4.2763E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,80.131E-03,-123.27E-03,6.6322E-03,-6.1728E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  468,  2026/03/17,10:46:11,123.30E+00,124.04E+00,111.68E+00,40.408E-03,123.30E+00,9.0335E+00,8.8876E+00,8.0016E+00,390.46E-06,9.0335E+00,-1.1104E+03,1.1138E+03,-86.820E+00,-0.9970E+00,-175.53E+00,50.024E+00,NAN,173.68E+00,-173.67E+00,13.539E+00,-13.530E+00,1.409E+00,1.499E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-11.151E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,111.02E-06,0.0000E+00,-3.7300E-06,0.000E+00,0.000E+00,Error,Error,Error,NAN,80.131E-03,-97.841E-03,6.4289E-03,-6.1728E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
