"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","09:05:57"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","      1A","      1A","      1A"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
  445,  2025/12/19,09:05:48,5.1347E+00,5.7007E+00,5.1324E+00,5.1324E+00,153.93E-03,69.040E-03,73.853E-03,66.491E-03,66.491E-03,18.585E-03,341.74E-03,354.50E-03,-94.248E-03,0.9640E+00,-15.42E+00,Error,NAN,5.1996E+00,5.0787E+00,134.65E-03,20.780E-03,1.013E+00,1.950E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4664E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,168.63E-06,0.0000E+00,410.62E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-60.188E-03,6.2261E-03,-5.8674E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  446,  2025/12/19,09:05:48,5.1347E+00,5.7009E+00,5.1326E+00,5.1326E+00,149.05E-03,69.079E-03,73.851E-03,66.490E-03,66.490E-03,18.736E-03,341.73E-03,354.70E-03,-95.060E-03,0.9634E+00,-15.55E+00,Error,NAN,5.2028E+00,5.0755E+00,144.00E-03,22.608E-03,1.013E+00,2.085E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4630E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,189.24E-06,0.0000E+00,279.78E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-64.955E-03,7.1408E-03,-6.8837E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  447,  2025/12/19,09:05:48,5.1345E+00,5.7005E+00,5.1322E+00,5.1322E+00,153.96E-03,69.131E-03,73.849E-03,66.487E-03,66.487E-03,18.935E-03,341.83E-03,354.96E-03,-95.645E-03,0.9630E+00,-15.63E+00,Error,NAN,5.1917E+00,5.0675E+00,135.26E-03,23.421E-03,1.011E+00,1.957E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2910E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,144.24E-06,0.0000E+00,-18.014E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,68.524E-03,-68.133E-03,6.2261E-03,-6.5788E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  448,  2025/12/19,09:05:48,5.1347E+00,5.7008E+00,5.1325E+00,5.1325E+00,149.03E-03,68.975E-03,73.858E-03,66.496E-03,66.496E-03,18.327E-03,341.78E-03,354.16E-03,-92.821E-03,0.9650E+00,-15.19E+00,Error,NAN,5.1965E+00,5.0739E+00,152.23E-03,22.811E-03,1.012E+00,2.207E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1387E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,50.919E-06,0.0000E+00,64.822E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,63.757E-03,-63.366E-03,6.1245E-03,-7.0869E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  449,  2025/12/19,09:05:48,5.1346E+00,5.7006E+00,5.1323E+00,5.1323E+00,153.90E-03,69.034E-03,73.818E-03,66.459E-03,66.459E-03,18.678E-03,341.54E-03,354.46E-03,-94.841E-03,0.9635E+00,-15.52E+00,Error,NAN,5.2044E+00,5.0675E+00,132.42E-03,24.132E-03,1.014E+00,1.918E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2466E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,67.837E-06,0.0000E+00,-375.34E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,55.811E-03,-64.955E-03,6.4294E-03,-6.4772E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  450,  2025/12/19,09:05:48,5.1347E+00,5.7008E+00,5.1325E+00,5.1325E+00,149.04E-03,68.965E-03,73.861E-03,66.498E-03,66.498E-03,18.279E-03,341.78E-03,354.11E-03,-92.645E-03,0.9652E+00,-15.17E+00,Error,NAN,5.1965E+00,5.0771E+00,135.36E-03,24.132E-03,1.012E+00,1.963E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.7553E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,69.998E-06,0.0000E+00,322.24E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-66.544E-03,6.2261E-03,-6.3756E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  451,  2025/12/19,09:05:48,5.1346E+00,5.7006E+00,5.1323E+00,5.1323E+00,153.95E-03,69.380E-03,73.860E-03,66.498E-03,66.498E-03,19.789E-03,341.81E-03,356.24E-03,-100.36E-03,0.9595E+00,-16.36E+00,Error,NAN,5.1996E+00,5.0755E+00,151.72E-03,23.116E-03,1.013E+00,2.187E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5905E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,35.904E-06,0.0000E+00,489.93E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-60.188E-03,6.2261E-03,-6.7821E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  452,  2025/12/19,09:05:48,5.1347E+00,5.7009E+00,5.1326E+00,5.1326E+00,149.04E-03,68.567E-03,73.849E-03,66.487E-03,66.487E-03,16.757E-03,341.83E-03,352.07E-03,-84.320E-03,0.9709E+00,-13.86E+00,Error,NAN,5.1917E+00,5.0771E+00,126.83E-03,22.405E-03,1.011E+00,1.850E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4232E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,57.033E-06,0.0000E+00,-457.28E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-58.599E-03,6.3278E-03,-6.7821E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  453,  2025/12/19,09:05:49,5.1344E+00,5.7005E+00,5.1323E+00,5.1323E+00,149.01E-03,69.020E-03,73.862E-03,66.499E-03,66.499E-03,18.481E-03,341.80E-03,354.38E-03,-93.582E-03,0.9645E+00,-15.31E+00,Error,NAN,5.2044E+00,5.0707E+00,142.78E-03,23.624E-03,1.014E+00,2.069E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.7390E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,92.540E-06,0.0000E+00,410.59E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-68.133E-03,6.2261E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  454,  2025/12/19,09:05:49,5.1349E+00,5.7008E+00,5.1326E+00,5.1326E+00,153.92E-03,69.165E-03,73.838E-03,66.477E-03,66.477E-03,19.095E-03,341.77E-03,355.15E-03,-96.599E-03,0.9623E+00,-15.78E+00,Error,NAN,5.2060E+00,5.0803E+00,139.93E-03,24.030E-03,1.014E+00,2.023E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5603E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,120.81E-06,0.0000E+00,-135.91E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,62.168E-03,-64.955E-03,7.0392E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  455,  2025/12/19,09:05:50,5.1346E+00,5.7006E+00,5.1323E+00,5.1323E+00,153.96E-03,69.165E-03,73.926E-03,66.557E-03,66.557E-03,18.816E-03,342.16E-03,355.14E-03,-95.121E-03,0.9635E+00,-15.54E+00,Error,NAN,5.1917E+00,5.0691E+00,146.13E-03,23.522E-03,1.011E+00,2.113E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4762E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,144.87E-06,0.0000E+00,403.43E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-69.722E-03,6.2261E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  456,  2025/12/19,09:05:50,5.1351E+00,5.7012E+00,5.1329E+00,5.1329E+00,149.05E-03,68.926E-03,73.951E-03,66.579E-03,66.579E-03,17.831E-03,342.22E-03,353.94E-03,-90.330E-03,0.9669E+00,-14.79E+00,Error,NAN,5.2012E+00,5.0803E+00,137.70E-03,22.507E-03,1.013E+00,1.998E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5002E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,185.24E-06,0.0000E+00,73.301E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,57.401E-03,-60.188E-03,6.9375E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  457,  2025/12/19,09:05:50,5.1347E+00,5.7007E+00,5.1324E+00,5.1324E+00,153.90E-03,69.345E-03,73.896E-03,66.529E-03,66.529E-03,19.561E-03,341.93E-03,356.07E-03,-99.347E-03,0.9603E+00,-16.20E+00,Error,NAN,5.2012E+00,5.0707E+00,148.26E-03,20.678E-03,1.013E+00,2.138E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5729E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,184.43E-06,0.0000E+00,-75.664E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-61.777E-03,6.6327E-03,-6.1723E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  458,  2025/12/19,09:05:50,5.1350E+00,5.7011E+00,5.1328E+00,5.1328E+00,149.07E-03,69.294E-03,73.870E-03,66.506E-03,66.506E-03,19.457E-03,341.88E-03,355.82E-03,-98.637E-03,0.9608E+00,-16.09E+00,Error,NAN,5.1981E+00,5.0739E+00,153.95E-03,24.945E-03,1.012E+00,2.222E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5813E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,166.01E-06,0.0000E+00,-337.02E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,55.811E-03,-61.777E-03,6.8359E-03,-6.7821E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  459,  2025/12/19,09:05:50,5.1350E+00,5.7010E+00,5.1327E+00,5.1327E+00,153.98E-03,68.923E-03,73.850E-03,66.488E-03,66.488E-03,18.160E-03,341.74E-03,353.92E-03,-92.053E-03,0.9656E+00,-15.08E+00,Error,NAN,5.2012E+00,5.0803E+00,137.29E-03,22.202E-03,1.013E+00,1.992E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.8613E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,150.84E-06,0.0000E+00,125.84E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,57.401E-03,-63.366E-03,7.2424E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  460,  2025/12/19,09:05:50,5.1349E+00,5.7011E+00,5.1328E+00,5.1328E+00,149.04E-03,69.291E-03,73.901E-03,66.534E-03,66.534E-03,19.350E-03,341.99E-03,355.80E-03,-98.192E-03,0.9612E+00,-16.02E+00,Error,NAN,5.1933E+00,5.0819E+00,169.29E-03,21.999E-03,1.011E+00,2.443E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5866E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,157.71E-06,0.0000E+00,164.66E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,62.168E-03,-57.010E-03,7.1408E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  461,  2025/12/19,09:05:51,5.1349E+00,5.7008E+00,5.1326E+00,5.1326E+00,153.98E-03,68.898E-03,73.919E-03,66.551E-03,66.551E-03,17.833E-03,342.12E-03,353.79E-03,-90.112E-03,0.9670E+00,-14.76E+00,Error,NAN,5.2028E+00,5.0707E+00,160.86E-03,22.913E-03,1.013E+00,2.335E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2638E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,188.19E-06,0.0000E+00,333.19E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,54.222E-03,-68.133E-03,6.1245E-03,-5.5625E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  462,  2025/12/19,09:05:51,5.1344E+00,5.7005E+00,5.1322E+00,5.1322E+00,149.07E-03,69.180E-03,73.869E-03,66.505E-03,66.505E-03,19.050E-03,341.77E-03,355.20E-03,-96.726E-03,0.9622E+00,-15.80E+00,Error,NAN,5.2012E+00,5.0819E+00,158.93E-03,23.218E-03,1.013E+00,2.297E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4205E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,185.90E-06,0.0000E+00,551.24E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-57.010E-03,6.9375E-03,-5.4609E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  463,  2025/12/19,09:05:51,5.1345E+00,5.7005E+00,5.1322E+00,5.1322E+00,153.93E-03,68.945E-03,73.906E-03,66.539E-03,66.539E-03,18.054E-03,341.96E-03,354.00E-03,-91.543E-03,0.9660E+00,-14.99E+00,Error,NAN,5.1965E+00,5.0771E+00,128.86E-03,23.116E-03,1.012E+00,1.869E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5276E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,167.28E-06,0.0000E+00,-540.74E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,55.811E-03,-64.955E-03,6.3278E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  464,  2025/12/19,09:05:51,5.1347E+00,5.7008E+00,5.1325E+00,5.1325E+00,149.04E-03,69.382E-03,73.882E-03,66.517E-03,66.517E-03,19.731E-03,341.84E-03,356.25E-03,-100.32E-03,0.9595E+00,-16.36E+00,Error,NAN,5.1965E+00,5.0771E+00,143.18E-03,23.421E-03,1.012E+00,2.064E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5388E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,188.62E-06,0.0000E+00,-54.409E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-66.544E-03,6.9375E-03,-7.2902E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  465,  2025/12/19,09:05:51,5.1346E+00,5.7005E+00,5.1323E+00,5.1323E+00,153.96E-03,69.159E-03,73.924E-03,66.555E-03,66.555E-03,18.802E-03,342.19E-03,355.10E-03,-94.874E-03,0.9636E+00,-15.50E+00,Error,NAN,5.1981E+00,5.0723E+00,148.97E-03,22.913E-03,1.012E+00,2.154E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.6084E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,146.94E-06,0.0000E+00,356.91E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,57.401E-03,-68.133E-03,6.9375E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  466,  2025/12/19,09:05:51,5.1348E+00,5.7009E+00,5.1326E+00,5.1326E+00,149.02E-03,69.089E-03,73.945E-03,66.574E-03,66.574E-03,18.473E-03,342.16E-03,354.76E-03,-93.702E-03,0.9645E+00,-15.32E+00,Error,NAN,5.1965E+00,5.0691E+00,136.28E-03,24.030E-03,1.012E+00,1.972E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.6368E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,120.53E-06,0.0000E+00,-414.19E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,63.757E-03,-61.777E-03,6.4294E-03,-6.7821E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  467,  2025/12/19,09:05:51,5.1345E+00,5.7004E+00,5.1322E+00,5.1322E+00,153.86E-03,68.903E-03,73.914E-03,66.546E-03,66.546E-03,17.868E-03,342.20E-03,353.78E-03,-89.782E-03,0.9673E+00,-14.70E+00,Error,NAN,5.2203E+00,5.0628E+00,138.82E-03,24.132E-03,1.017E+00,2.015E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5241E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,112.50E-06,0.0000E+00,355.56E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-64.955E-03,5.9213E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  468,  2025/12/19,09:05:51,5.1343E+00,5.7004E+00,5.1322E+00,5.1322E+00,149.07E-03,69.359E-03,73.920E-03,66.552E-03,66.552E-03,19.534E-03,342.09E-03,356.11E-03,-98.938E-03,0.9606E+00,-16.13E+00,Error,NAN,5.1996E+00,5.0739E+00,160.86E-03,23.929E-03,1.013E+00,2.319E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5305E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,121.95E-06,0.0000E+00,9.2476E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,63.757E-03,-53.832E-03,6.9375E-03,-6.6804E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  469,  2025/12/19,09:05:51,5.1348E+00,5.7007E+00,5.1325E+00,5.1325E+00,153.95E-03,68.747E-03,73.877E-03,66.512E-03,66.512E-03,17.386E-03,341.97E-03,353.00E-03,-87.565E-03,0.9687E+00,-14.36E+00,Error,NAN,5.1965E+00,5.0660E+00,133.53E-03,23.726E-03,1.012E+00,1.942E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5382E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,155.03E-06,0.0000E+00,176.30E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-61.777E-03,6.5310E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  470,  2025/12/19,09:05:51,5.1348E+00,5.7009E+00,5.1326E+00,5.1326E+00,149.05E-03,69.526E-03,73.889E-03,66.523E-03,66.523E-03,20.212E-03,341.91E-03,357.00E-03,-102.70E-03,0.9577E+00,-16.72E+00,Error,NAN,5.2044E+00,5.0707E+00,148.26E-03,21.897E-03,1.014E+00,2.132E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3709E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,136.48E-06,0.0000E+00,201.98E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,62.168E-03,-61.777E-03,6.1245E-03,-6.9853E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  471,  2025/12/19,09:05:52,5.1345E+00,5.7004E+00,5.1322E+00,5.1322E+00,153.94E-03,68.785E-03,73.894E-03,66.528E-03,66.528E-03,17.478E-03,342.03E-03,353.18E-03,-88.042E-03,0.9684E+00,-14.44E+00,Error,NAN,5.1917E+00,5.0803E+00,137.19E-03,23.421E-03,1.011E+00,1.994E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4870E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,114.14E-06,0.0000E+00,412.09E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-63.366E-03,6.6327E-03,-7.0869E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  472,  2025/12/19,09:05:52,5.1349E+00,5.7010E+00,5.1327E+00,5.1327E+00,149.05E-03,69.254E-03,73.933E-03,66.563E-03,66.563E-03,19.117E-03,342.13E-03,355.61E-03,-96.984E-03,0.9621E+00,-15.83E+00,Error,NAN,5.1996E+00,5.0787E+00,134.35E-03,22.608E-03,1.013E+00,1.940E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5779E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,132.35E-06,0.0000E+00,134.71E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,70.113E-03,-68.133E-03,6.3278E-03,-6.8837E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  473,  2025/12/19,09:05:52,5.1345E+00,5.7004E+00,5.1322E+00,5.1322E+00,153.98E-03,69.221E-03,73.907E-03,66.540E-03,66.540E-03,19.079E-03,341.98E-03,355.41E-03,-96.790E-03,0.9622E+00,-15.80E+00,Error,NAN,5.1965E+00,5.0739E+00,158.73E-03,22.811E-03,1.012E+00,2.293E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.7388E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,97.359E-06,0.0000E+00,-50.527E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,62.168E-03,-66.544E-03,5.5148E-03,-5.8674E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  474,  2025/12/19,09:05:52,5.1348E+00,5.7009E+00,5.1327E+00,5.1327E+00,149.04E-03,68.990E-03,73.951E-03,66.580E-03,66.580E-03,18.078E-03,342.22E-03,354.25E-03,-91.540E-03,0.9660E+00,-14.98E+00,Error,NAN,5.1965E+00,5.0739E+00,136.58E-03,24.437E-03,1.012E+00,1.980E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.7320E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,91.503E-06,0.0000E+00,262.85E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,65.346E-03,-57.010E-03,7.4457E-03,-6.4772E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  475,  2025/12/19,09:05:52,5.1349E+00,5.7008E+00,5.1325E+00,5.1325E+00,153.95E-03,69.070E-03,73.856E-03,66.494E-03,66.494E-03,18.688E-03,341.85E-03,354.66E-03,-94.470E-03,0.9639E+00,-15.45E+00,Error,NAN,5.1981E+00,5.0787E+00,136.18E-03,24.132E-03,1.012E+00,1.972E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2928E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,106.54E-06,0.0000E+00,185.91E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,65.346E-03,-57.010E-03,6.0229E-03,-6.4772E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
